code,date,open,close,high,low,volume,money
000001.XSHE,2017-07-20,1263.81,1251.26,1278.64,1245.56,1347810.1138052845,1695061002.0
000001.XSHE,2017-07-21,1253.2,1260.15,1265.93,1237.0,1297155.7195571957,1625416452.0
000001.XSHE,2017-07-24,1252.05,1267.09,1277.5,1241.63,1469071.924646237,1854874752.0
000001.XSHE,2017-07-25,1270.56,1272.88,1304.12,1267.09,1689275.344101565,2172114692.0
000001.XSHE,2017-07-26,1263.62,1242.79,1293.7,1234.69,1466877.3388907218,1846282116.0
000001.XSHE,2017-07-27,1240.48,1225.43,1246.26,1218.49,1032262.0712729408,1273888900.0
000001.XSHE,2017-07-28,1227.75,1242.79,1250.89,1224.28,707935.7172169071,877769293.0
000001.XSHE,2017-07-31,1249.73,1234.69,1252.05,1209.23,1361837.2935716654,1671813998.0
000001.XSHE,2017-08-01,1231.22,1277.5,1280.98,1228.9,1760278.093150685,2224198498.0
000001.XSHE,2017-08-02,1278.66,1290.23,1311.06,1268.25,1782013.234074545,2307726593.0
000001.XSHE,2017-08-03,1289.08,1274.03,1297.18,1270.56,850549.1385603164,1090954110.0
000001.XSHE,2017-08-04,1272.88,1292.55,1306.43,1264.78,1170062.577076322,1511389836.0
000001.XSHE,2017-08-07,1279.82,1272.88,1292.55,1261.3,743753.063918044,946975688.0
000001.XSHE,2017-08-08,1272.88,1278.66,1285.6,1262.46,595914.1093019256,758872056.0
000001.XSHE,2017-08-09,1268.25,1241.63,1275.19,1235.85,900760.6984367324,1126512124.0
000001.XSHE,2017-08-10,1238.16,1228.9,1252.05,1220.8,829516.2828545851,1026675968.0
000001.XSHE,2017-08-11,1212.7,1159.47,1219.65,1156.0,2109174.2658283524,2501779436.0
000001.XSHE,2017-08-14,1172.2,1182.62,1186.09,1162.95,1000434.3153337508,1175479161.0
000001.XSHE,2017-08-15,1184.93,1193.03,1216.18,1182.62,929140.1071222014,1116749944.0
000001.XSHE,2017-08-16,1190.72,1196.5,1199.97,1174.52,654022.0676974511,778517629.0
000001.XSHE,2017-08-17,1197.66,1205.76,1205.76,1190.72,478449.2469479829,573093948.0
000001.XSHE,2017-08-18,1198.82,1208.08,1223.12,1190.72,532784.9811270776,643188723.0
000001.XSHE,2017-08-21,1206.92,1210.39,1216.18,1202.29,344943.4727649766,417653120.0
000001.XSHE,2017-08-22,1212.7,1232.38,1233.53,1199.97,756748.1864360019,922881856.0
000001.XSHE,2017-08-23,1230.06,1261.3,1270.56,1225.43,1139994.9892967574,1430051834.0
000001.XSHE,2017-08-24,1260.15,1264.78,1285.6,1254.36,798719.2689637722,1014933636.0
000001.XSHE,2017-08-25,1265.93,1285.6,1292.55,1261.3,833025.3111387681,1068994554.0
000001.XSHE,2017-08-28,1284.45,1313.38,1335.36,1284.45,1386095.1362134337,1828380034.0
000001.XSHE,2017-08-29,1307.59,1350.41,1357.35,1305.28,1173545.3143860009,1569230090.0
000001.XSHE,2017-08-30,1351.56,1322.63,1353.88,1314.53,947732.5669310386,1264128134.0
000001.XSHE,2017-08-31,1318.01,1305.28,1323.79,1290.23,995353.1870556507,1297730548.0
000001.XSHE,2017-09-01,1305.28,1297.18,1318.01,1290.23,829595.1348309413,1080996365.0
000001.XSHE,2017-09-04,1293.7,1356.19,1356.19,1293.7,1168660.786467973,1551875072.0
000001.XSHE,2017-09-05,1351.56,1346.93,1380.49,1342.31,1112657.759497524,1513759482.0
000001.XSHE,2017-09-06,1341.15,1353.88,1373.55,1328.42,684106.2280261174,925519051.0
000001.XSHE,2017-09-07,1348.09,1323.79,1358.51,1318.01,530771.4426004124,711036420.0
000001.XSHE,2017-09-08,1326.11,1329.58,1346.93,1316.85,415910.3807217317,553644546.0
000001.XSHE,2017-09-11,1335.36,1316.85,1352.72,1307.59,604473.0029995824,801825028.0
000001.XSHE,2017-09-12,1316.85,1335.36,1335.36,1304.12,731259.8714953271,962032188.0
000001.XSHE,2017-09-13,1329.58,1322.63,1335.36,1312.22,577481.9042362564,765028221.0
000001.XSHE,2017-09-14,1322.63,1309.91,1341.15,1301.8,763148.3201135955,1005775616.0
000001.XSHE,2017-09-15,1306.43,1306.43,1309.91,1290.23,558346.9875921403,726061119.0
000001.XSHE,2017-09-18,1301.8,1301.8,1309.91,1296.02,525091.8919956983,684223035.0
000001.XSHE,2017-09-19,1301.8,1287.92,1311.06,1282.13,660420.7318777563,853816000.0
000001.XSHE,2017-09-20,1289.08,1306.43,1315.69,1279.82,680249.2249871787,884640953.0
000001.XSHE,2017-09-21,1302.96,1326.11,1330.73,1296.02,598366.3255687689,788605304.0
000001.XSHE,2017-09-22,1322.63,1323.79,1331.89,1308.75,513263.9104389668,677622528.0
000001.XSHE,2017-09-25,1323.79,1306.43,1324.95,1294.86,460085.453487749,602270338.0
000001.XSHE,2017-09-26,1302.96,1278.66,1307.59,1269.4,836066.1982074984,1074228230.0
000001.XSHE,2017-09-27,1274.03,1264.78,1282.13,1261.3,628422.7169942599,798377275.0
000001.XSHE,2017-09-28,1270.56,1258.99,1270.56,1252.05,446973.6534841421,563485120.0
000001.XSHE,2017-09-29,1263.62,1285.6,1291.39,1257.83,589618.1393901678,753852540.0
000001.XSHE,2017-10-09,1338.83,1307.59,1344.62,1302.96,1145241.635375003,1520609534.0
000001.XSHE,2017-10-10,1311.06,1327.26,1329.58,1311.06,646346.5899673011,853665858.0
000001.XSHE,2017-10-11,1328.42,1334.21,1339.99,1313.38,568699.0308871914,756203400.0
000001.XSHE,2017-10-12,1335.36,1336.52,1339.99,1327.26,499554.87011043605,667148408.0
000001.XSHE,2017-10-13,1337.68,1314.53,1337.68,1304.12,637230.900778225,839662720.0
000001.XSHE,2017-10-16,1314.53,1341.15,1342.31,1306.43,895511.2470640866,1190724228.0
000001.XSHE,2017-10-17,1344.62,1331.89,1346.93,1328.42,437599.3302750227,585334015.0
000001.XSHE,2017-10-18,1334.21,1352.72,1352.72,1331.89,753020.3478916553,1011050954.0
000001.XSHE,2017-10-19,1346.93,1345.78,1356.19,1338.83,624601.1197966977,841546819.0
000001.XSHE,2017-10-20,1341.15,1328.42,1341.15,1320.32,399087.3247918579,529747040.0
000001.XSHE,2017-10-23,1318.01,1294.86,1319.16,1290.23,928537.7067791112,1206888306.0
000001.XSHE,2017-10-24,1296.02,1318.01,1321.48,1293.7,534817.7995614602,700896897.0
000001.XSHE,2017-10-25,1314.53,1304.12,1315.69,1301.8,361725.06977885467,472708192.0
000001.XSHE,2017-10-26,1301.8,1293.7,1309.91,1286.76,802827.1840457602,1041707007.0
000001.XSHE,2017-10-27,1294.86,1337.68,1337.68,1293.7,1175362.8790144126,1548543748.0
000001.XSHE,2017-10-30,1336.52,1337.68,1357.35,1326.11,1104639.02577597,1484495500.0
000001.XSHE,2017-10-31,1336.52,1335.36,1339.99,1318.01,542269.2112988256,721237498.0
000001.XSHE,2017-11-01,1337.68,1319.16,1341.15,1309.91,598550.9869917219,792881026.0
000001.XSHE,2017-11-02,1314.53,1335.36,1337.68,1302.96,522234.7771387492,689229880.0
000001.XSHE,2017-11-03,1329.58,1318.01,1348.09,1313.38,642383.3483812719,852032122.0
000001.XSHE,2017-11-06,1321.48,1305.28,1321.48,1283.29,890024.0438833046,1157303935.0
000001.XSHE,2017-11-07,1304.12,1379.33,1397.85,1301.8,2140733.759143932,2914269196.0
000001.XSHE,2017-11-08,1388.59,1403.64,1456.86,1381.65,3683856.215268872,5199224324.0
000001.XSHE,2017-11-09,1411.74,1426.78,1453.39,1405.95,1983551.3092417896,2839861768.0
000001.XSHE,2017-11-10,1431.41,1423.31,1452.24,1405.95,1518846.182490111,2167126531.0
000001.XSHE,2017-11-13,1429.09,1492.74,1514.72,1429.09,2218275.613971623,3307955202.0
000001.XSHE,2017-11-14,1498.52,1498.52,1533.24,1483.48,1538512.0585644508,2318092549.0
000001.XSHE,2017-11-15,1492.74,1492.74,1518.19,1477.69,1091507.61686563,1627912702.0
000001.XSHE,2017-11-16,1492.74,1515.88,1518.19,1466.12,1037725.710478402,1550701840.0
000001.XSHE,2017-11-17,1523.98,1525.14,1557.54,1510.09,1783803.257405877,2731215872.0
000001.XSHE,2017-11-20,1519.35,1648.95,1648.95,1511.25,2457681.888474484,3860145414.0
000001.XSHE,2017-11-21,1628.12,1672.1,1711.44,1624.65,2156419.4485975723,3609849084.0
000001.XSHE,2017-11-22,1675.57,1747.31,1763.51,1675.57,2221156.411855939,3839501062.0
000001.XSHE,2017-11-23,1753.1,1660.52,1762.35,1629.28,2099233.23416761,3562843398.0
000001.XSHE,2017-11-24,1653.58,1684.82,1688.3,1595.72,2272976.7215488893,3732597264.0
000001.XSHE,2017-11-27,1654.74,1611.92,1654.74,1592.25,1783755.0281651695,2878491906.0
000001.XSHE,2017-11-28,1602.67,1585.31,1602.67,1550.59,1526523.6515255691,2396540168.0
000001.XSHE,2017-11-29,1588.78,1599.2,1611.92,1559.85,1351662.8876938468,2148312582.0
000001.XSHE,2017-11-30,1585.31,1548.28,1588.78,1535.55,1192260.42317927,1866700936.0
000001.XSHE,2017-12-01,1550.59,1504.31,1555.22,1500.84,1542509.7885409256,2354299642.0
000001.XSHE,2017-12-04,1510.09,1539.02,1545.97,1504.31,1256546.7570271995,1923315724.0
000001.XSHE,2017-12-05,1521.67,1539.02,1561.01,1517.04,1489581.5064131725,2301867516.0
000001.XSHE,2017-12-06,1534.39,1513.57,1534.39,1481.16,1399840.945578996,2104168566.0
000001.XSHE,2017-12-07,1510.09,1484.64,1520.51,1475.38,1021427.493533786,1526953335.0
000001.XSHE,2017-12-08,1491.58,1514.72,1514.72,1475.38,1167787.6670275696,1751423116.0
000001.XSHE,2017-12-11,1513.57,1562.17,1567.95,1490.42,1954740.2331372383,2980735500.0
000001.XSHE,2017-12-12,1550.59,1506.62,1559.85,1506.62,1506627.1601332787,2302354954.0
000001.XSHE,2017-12-13,1504.31,1519.35,1527.45,1490.42,1114149.2243393562,1679022076.0
000001.XSHE,2017-12-14,1521.67,1504.31,1540.18,1493.89,865910.2179736892,1311131893.0
000001.XSHE,2017-12-15,1492.74,1471.91,1495.05,1467.28,950560.9826687772,1405372040.0
000001.XSHE,2017-12-18,1473.06,1475.38,1492.74,1462.65,696070.0802505114,1029422711.0
000001.XSHE,2017-12-19,1480.01,1536.71,1541.34,1474.22,2072263.6697880533,3138687484.0
000001.XSHE,2017-12-20,1527.45,1534.39,1540.18,1519.35,956002.626450902,1463802125.0
000001.XSHE,2017-12-21,1525.14,1566.79,1582.99,1523.98,1283493.551784221,2005617657.0
000001.XSHE,2017-12-22,1562.17,1564.48,1577.21,1556.38,642003.8300265903,1004525756.0
000001.XSHE,2017-12-25,1564.48,1533.24,1602.67,1522.82,1370220.105789048,2145040640.0
000001.XSHE,2017-12-26,1534.39,1580.68,1582.99,1527.45,971074.352810183,1510826242.0
000001.XSHE,2017-12-27,1571.42,1537.87,1593.41,1526.29,1180962.9832170468,1848164996.0
000001.XSHE,2017-12-28,1536.71,1528.61,1557.54,1506.62,1342103.368419676,2052944518.0
000001.XSHE,2017-12-29,1528.61,1539.02,1554.07,1518.19,849422.5416173929,1303222010.0
000001.XSHE,2018-01-02,1544.81,1585.31,1611.92,1541.34,1798879.9730021255,2856543742.0
000001.XSHE,2018-01-03,1588.78,1542.49,1602.67,1528.61,2563505.678480898,4011512475.0
000001.XSHE,2018-01-04,1541.34,1533.24,1547.12,1520.51,1602635.220187316,2454543614.0
000001.XSHE,2018-01-05,1528.61,1539.02,1543.65,1521.67,1045935.913763304,1603289472.0
000001.XSHE,2018-01-08,1533.24,1499.68,1534.39,1488.11,1865446.5059212632,2806099182.0
000001.XSHE,2018-01-09,1499.68,1513.57,1526.29,1495.05,1161758.795430671,1754315788.0
000001.XSHE,2018-01-10,1508.94,1558.69,1561.01,1495.05,2076881.3035305284,3196055824.0
000001.XSHE,2018-01-11,1551.75,1550.59,1572.58,1535.55,1247780.8576090392,1937494272.0
000001.XSHE,2018-01-12,1556.38,1567.95,1581.84,1551.75,1170099.6874900348,1833435647.0
000001.XSHE,2018-01-15,1563.32,1643.17,1658.21,1563.32,2698320.611987805,4376707078.0
000001.XSHE,2018-01-16,1639.7,1643.17,1662.84,1622.34,2112538.3131386284,3479177176.0
000001.XSHE,2018-01-17,1658.21,1646.64,1709.13,1643.17,2295526.8680464444,3849312764.0
000001.XSHE,2018-01-18,1666.31,1703.34,1703.34,1653.58,1856291.6059036956,3120455668.0
000001.XSHE,2018-01-19,1712.6,1712.6,1748.47,1699.87,2221941.8194557982,3832857334.0
000001.XSHE,2018-01-22,1689.45,1670.94,1727.64,1669.78,1792203.159898021,3032798972.0
000001.XSHE,2018-01-23,1661.68,1695.24,1723.01,1660.52,2064356.8344305237,3492462066.0
000001.XSHE,2018-01-24,1696.4,1694.08,1745.0,1677.88,2239357.9335096334,3838734856.0
000001.XSHE,2018-01-25,1672.1,1643.17,1674.41,1620.02,2048101.3528728003,3360822264.0
000001.XSHE,2018-01-26,1640.85,1625.81,1658.21,1624.65,1756877.8301277517,2885104642.0
000001.XSHE,2018-01-29,1625.81,1589.94,1646.64,1574.89,1806616.3364655275,2911452150.0
000001.XSHE,2018-01-30,1585.31,1579.52,1601.51,1567.95,946059.6257090764,1497708932.0
000001.XSHE,2018-01-31,1573.74,1625.81,1625.81,1566.79,1510360.5249075848,2423104772.0
000001.XSHE,2018-02-01,1614.24,1623.5,1654.74,1601.51,1733217.0280258695,2821583604.0
000001.XSHE,2018-02-02,1609.61,1625.81,1631.6,1577.21,1016724.4419704636,1637619580.0
000001.XSHE,2018-02-05,1596.88,1683.67,1685.98,1594.57,2015274.424323056,3326355214.0
000001.XSHE,2018-02-06,1646.64,1620.02,1658.21,1611.92,2297738.0526166344,3748011030.0
000001.XSHE,2018-02-07,1645.48,1495.05,1654.74,1477.69,2891318.928463931,4521586696.0
000001.XSHE,2018-02-08,1484.64,1451.08,1495.05,1449.92,1847465.343054828,2711464970.0
000001.XSHE,2018-02-09,1397.85,1352.72,1397.85,1319.16,2441278.719912472,3308553484.0
000001.XSHE,2018-02-12,1363.13,1356.19,1370.08,1337.68,1061895.828755558,1439644288.0
000001.XSHE,2018-02-13,1373.55,1381.65,1412.89,1370.08,1121865.6866789707,1562419968.0
000001.XSHE,2018-02-14,1383.96,1388.59,1390.91,1361.98,746820.8758524834,1030474432.0
000001.XSHE,2018-02-22,1417.52,1441.82,1449.92,1417.52,1096138.128199082,1573562627.0
000001.XSHE,2018-02-23,1455.71,1459.18,1480.01,1440.66,875991.3396565192,1278185736.0
000001.XSHE,2018-02-26,1477.69,1461.49,1484.64,1440.66,916153.5433016992,1337101903.0
000001.XSHE,2018-02-27,1462.65,1420.99,1463.81,1410.58,1111230.2915572943,1590018560.0
000001.XSHE,2018-02-28,1400.16,1394.38,1410.58,1381.65,1049244.775455758,1463313657.0
000001.XSHE,2018-03-01,1379.33,1393.22,1405.95,1378.18,766495.0460085268,1069354493.0
000001.XSHE,2018-03-02,1379.33,1382.81,1393.22,1372.39,573060.0588656432,791736450.0
000001.XSHE,2018-03-05,1380.49,1372.39,1397.85,1366.61,651754.2666443211,897244289.0
000001.XSHE,2018-03-06,1382.81,1400.16,1400.16,1361.98,993954.9908581875,1373438336.0
000001.XSHE,2018-03-07,1405.95,1394.38,1426.78,1393.22,1233682.2458727178,1744085260.0
000001.XSHE,2018-03-08,1394.38,1401.32,1405.95,1382.81,596076.0604287385,832153728.0
000001.XSHE,2018-03-09,1405.95,1399.01,1411.74,1387.43,815682.0129949037,1139043568.0
000001.XSHE,2018-03-12,1405.95,1392.06,1408.26,1382.81,1096394.769621999,1526643468.0
000001.XSHE,2018-03-13,1393.22,1390.91,1414.05,1389.75,935276.1386430464,1309543424.0
000001.XSHE,2018-03-14,1386.28,1379.33,1387.43,1370.08,549272.5076667657,757090744.0
000001.XSHE,2018-03-15,1364.29,1355.03,1371.23,1350.41,998737.1829405992,1356878590.0
000001.XSHE,2018-03-16,1356.19,1346.93,1370.08,1346.93,832197.8217130809,1130784126.0
000001.XSHE,2018-03-19,1349.25,1368.92,1370.08,1343.46,698727.1988136633,947664763.0
000001.XSHE,2018-03-20,1358.51,1367.76,1374.71,1356.19,670738.5067555711,916858496.0
000001.XSHE,2018-03-21,1382.81,1377.02,1402.48,1372.39,1248842.3552308609,1736437354.0
000001.XSHE,2018-03-22,1377.02,1349.25,1385.12,1345.78,850597.1080229759,1155741058.0
000001.XSHE,2018-03-23,1301.8,1312.22,1313.38,1263.62,1577733.60716953,2037734412.0
000001.XSHE,2018-03-26,1290.23,1264.78,1294.86,1256.68,1195681.2307278733,1519435019.0
000001.XSHE,2018-03-27,1284.45,1265.93,1292.55,1256.68,954005.1946000176,1213989888.0
000001.XSHE,2018-03-28,1255.52,1260.15,1287.92,1249.73,949756.812284252,1201023484.0
000001.XSHE,2018-03-29,1263.62,1278.66,1292.55,1220.8,1149887.5463375724,1445281794.0
000001.XSHE,2018-03-30,1277.5,1261.3,1277.5,1258.99,650019.5512566401,823438202.0
000001.XSHE,2018-04-02,1257.83,1239.32,1271.72,1238.16,958652.6772746348,1200912000.0
000001.XSHE,2018-04-03,1226.59,1221.96,1234.69,1216.18,769769.6945890208,942237828.0
000001.XSHE,2018-04-04,1235.85,1257.83,1274.03,1226.59,1384849.7356558524,1737258876.0
000001.XSHE,2018-04-09,1249.73,1275.19,1284.45,1241.63,928822.5221339568,1180084353.0
000001.XSHE,2018-04-10,1275.19,1321.48,1324.95,1269.4,1202035.628235009,1562265096.0
000001.XSHE,2018-04-11,1318.01,1368.92,1378.18,1318.01,1811305.6350992024,2458982158.0
000001.XSHE,2018-04-12,1365.45,1333.05,1368.92,1324.95,1013798.0240801172,1364675848.0
000001.XSHE,2018-04-13,1346.93,1338.83,1364.29,1324.95,1123664.8357147656,1516155524.0
000001.XSHE,2018-04-16,1327.26,1284.45,1327.26,1277.5,1233252.3881817115,1593706104.0
000001.XSHE,2018-04-17,1286.76,1297.18,1322.63,1285.6,1125072.0270124425,1468159362.0
000001.XSHE,2018-04-18,1324.95,1330.73,1342.31,1305.28,1275406.5437767236,1692722961.0
000001.XSHE,2018-04-19,1333.05,1327.26,1352.72,1322.63,733808.2998056145,979593607.0
000001.XSHE,2018-04-20,1331.89,1313.38,1339.99,1296.02,828483.976457689,1090801282.0
000001.XSHE,2018-04-23,1307.59,1338.83,1342.31,1305.28,924930.2547746912,1228544002.0
000001.XSHE,2018-04-24,1345.78,1372.39,1381.65,1339.99,1262661.0613601084,1725152266.0
000001.XSHE,2018-04-25,1360.82,1351.56,1366.61,1345.78,631103.3531622718,854713220.0
000001.XSHE,2018-04-26,1349.25,1321.48,1352.72,1308.75,755499.5247752519,1002483133.0
000001.XSHE,2018-04-27,1329.58,1255.52,1331.89,1232.38,2341761.7082961635,2958464256.0
000001.XSHE,2018-05-02,1269.4,1258.99,1275.19,1250.89,1028832.7246443582,1295804385.0
000001.XSHE,2018-05-03,1256.68,1243.95,1256.68,1223.12,1107325.6159813495,1372765826.0
000001.XSHE,2018-05-04,1241.63,1235.85,1253.2,1233.53,614010.3410608084,761302457.0
000001.XSHE,2018-05-07,1238.16,1250.89,1252.05,1231.22,841983.7955375772,1046743102.0
000001.XSHE,2018-05-08,1253.2,1274.03,1290.23,1249.73,1186793.0158630484,1511546622.0
000001.XSHE,2018-05-09,1270.56,1269.4,1275.19,1258.99,542412.661099732,687036858.0
000001.XSHE,2018-05-10,1276.35,1274.03,1283.29,1262.46,477667.19465004746,607350018.0
000001.XSHE,2018-05-11,1277.5,1274.03,1287.92,1268.25,667472.0140028099,853271172.0
000001.XSHE,2018-05-14,1283.29,1293.7,1299.49,1276.35,898147.9833037024,1158064255.0
000001.XSHE,2018-05-15,1293.7,1286.76,1293.7,1275.19,578365.9983213652,742590460.0
000001.XSHE,2018-05-16,1280.98,1261.3,1280.98,1260.15,617342.8843256958,782694652.0
000001.XSHE,2018-05-17,1262.46,1252.05,1265.93,1247.42,506837.9920929676,635675461.0
000001.XSHE,2018-05-18,1250.89,1268.25,1269.4,1245.1,499830.44352454174,628250176.0
000001.XSHE,2018-05-21,1280.98,1267.09,1285.6,1264.78,659834.5263556653,838750596.0
000001.XSHE,2018-05-22,1267.09,1256.68,1269.4,1248.58,509756.654040806,639815228.0
000001.XSHE,2018-05-23,1252.05,1232.38,1252.05,1228.9,856417.6958405685,1058587776.0
000001.XSHE,2018-05-24,1233.53,1227.75,1235.85,1224.28,594688.8796579106,730678776.0
000001.XSHE,2018-05-25,1227.75,1225.43,1234.69,1220.8,512752.9308079613,629735418.0
000001.XSHE,2018-05-28,1224.28,1225.43,1233.53,1216.18,492068.6281550151,602590724.0
000001.XSHE,2018-05-29,1224.28,1201.13,1230.06,1197.66,768689.325884792,930386941.0
000001.XSHE,2018-05-30,1190.72,1166.42,1190.72,1162.95,971727.6589907584,1139918718.0
000001.XSHE,2018-05-31,1169.89,1177.99,1179.15,1160.63,853260.6219068072,999216311.0
000001.XSHE,2018-06-01,1174.52,1179.15,1190.72,1165.26,516098.8924225078,608398847.0
000001.XSHE,2018-06-04,1183.77,1188.4,1191.87,1174.52,512495.8145405585,608291975.0
000001.XSHE,2018-06-05,1190.72,1187.25,1191.87,1169.89,567370.8704990522,670740286.0
000001.XSHE,2018-06-06,1186.09,1173.36,1186.09,1168.73,615941.7416649625,724032760.0
000001.XSHE,2018-06-07,1180.3,1199.97,1209.23,1179.15,1091156.950590431,1306425463.0
000001.XSHE,2018-06-08,1195.35,1171.05,1195.35,1164.1,950064.0963238116,1114968826.0
000001.XSHE,2018-06-11,1164.1,1161.79,1172.2,1157.16,623400.5284948227,724687992.0
000001.XSHE,2018-06-12,1160.63,1164.1,1166.42,1151.37,789262.7832660424,914001665.0
000001.XSHE,2018-06-13,1161.79,1151.37,1164.1,1151.37,458524.2624004447,530483744.0
000001.XSHE,2018-06-14,1151.37,1165.26,1174.52,1149.06,748722.8120762748,872487554.0
000001.XSHE,2018-06-15,1166.42,1176.83,1190.72,1164.1,1079115.9606740142,1273412984.0
000001.XSHE,2018-06-19,1162.95,1142.12,1174.52,1138.65,1353200.747732287,1565756542.0
000001.XSHE,2018-06-20,1142.12,1146.75,1151.37,1130.55,659920.8781338565,752950730.0
000001.XSHE,2018-06-21,1149.06,1140.96,1161.79,1140.96,725976.3760342167,836014851.0
000001.XSHE,2018-06-22,1134.02,1139.8,1142.12,1130.55,568478.4304263905,645752895.0
000001.XSHE,2018-06-25,1146.75,1094.67,1147.9,1086.57,1032887.9918148852,1154559104.0
000001.XSHE,2018-06-26,1086.57,1083.1,1092.36,1053.02,971480.8900378546,1042528514.0
000001.XSHE,2018-06-27,1077.32,1051.86,1086.57,1044.92,903195.2797900864,958871676.0
000001.XSHE,2018-06-28,1035.66,1032.19,1050.7,1027.56,959902.2350536238,996801216.0
000001.XSHE,2018-06-29,1042.6,1051.86,1056.49,1036.82,583583.0813986654,611346111.0
000001.XSHE,2018-07-02,1047.23,996.31,1047.23,990.53,1136857.7250052695,1158545922.0
000001.XSHE,2018-07-03,1005.57,1003.26,1005.57,978.96,1101693.8909156155,1096657016.0
000001.XSHE,2018-07-04,998.63,996.31,1012.52,996.31,614570.4981381295,617278592.0
000001.XSHE,2018-07-05,997.47,995.16,1010.2,989.37,722257.0641906827,722169594.0
000001.XSHE,2018-07-06,996.31,1002.1,1015.99,978.96,854059.5529388282,852071557.0
000001.XSHE,2018-07-09,1005.57,1044.92,1044.92,1005.57,1218456.3076599168,1255007612.0
000001.XSHE,2018-07-10,1043.76,1039.13,1043.76,1028.72,775054.2049599184,803038978.0
000001.XSHE,2018-07-11,1013.67,1015.99,1021.77,1004.41,735675.3176704494,744765820.0
000001.XSHE,2018-07-12,1010.4,1043.29,1052.69,1010.4,970733.8285615696,1008658814.0
000001.XSHE,2018-07-13,1047.99,1043.29,1050.34,1036.24,513567.33410652855,535401184.0
000001.XSHE,2018-07-16,1039.77,1025.67,1045.64,1020.97,587163.0816929421,603427719.0
000001.XSHE,2018-07-17,1026.85,1024.5,1028.02,1017.45,319483.0961444608,326396992.0
000001.XSHE,2018-07-18,1028.02,1022.15,1039.77,1020.97,446982.4487599668,460697376.0
000001.XSHE,2018-07-19,1028.02,1025.67,1035.07,1020.97,392697.2184035801,403674304.0
000001.XSHE,2018-07-20,1025.67,1070.32,1080.89,1011.57,1493148.167837656,1576843904.0
000001.XSHE,2018-07-23,1062.09,1106.74,1110.26,1058.57,1516480.9223485189,1646028034.0
000001.XSHE,2018-07-24,1103.21,1104.39,1125.54,1096.16,1213647.6788091166,1348746878.0
000001.XSHE,2018-07-25,1109.09,1102.04,1110.26,1096.16,522710.0413778084,575752190.0
000001.XSHE,2018-07-26,1104.39,1086.76,1113.79,1083.24,709316.7534690273,778429719.0
000001.XSHE,2018-07-27,1092.64,1086.76,1099.69,1078.54,438451.4980308441,477527424.0
000001.XSHE,2018-07-30,1094.99,1103.21,1113.79,1090.29,601242.2421841716,661767552.0
000001.XSHE,2018-07-31,1100.86,1106.74,1114.96,1086.76,612955.3842817646,674484669.0
000001.XSHE,2018-08-01,1106.74,1075.02,1116.14,1071.49,692903.4157504046,759282238.0
000001.XSHE,2018-08-02,1072.67,1050.34,1075.02,1043.29,792764.7180912847,839272266.0
000001.XSHE,2018-08-03,1049.17,1046.82,1069.14,1046.82,405612.5952885883,428641536.0
000001.XSHE,2018-08-06,1050.34,1050.34,1069.14,1044.47,471547.2513662245,497906688.0
000001.XSHE,2018-08-07,1052.69,1077.36,1077.36,1043.29,587656.7637558476,624359680.0
000001.XSHE,2018-08-08,1076.19,1063.27,1076.19,1062.09,492774.615102467,527526976.0
000001.XSHE,2018-08-09,1062.09,1091.46,1098.51,1059.74,686697.026001869,746469820.0
000001.XSHE,2018-08-10,1092.64,1084.41,1093.81,1076.19,361032.32541197503,391366336.0
000001.XSHE,2018-08-13,1071.49,1063.27,1076.19,1047.99,696656.8745473869,736947768.0
000001.XSHE,2018-08-14,1060.92,1057.39,1062.09,1050.34,366199.7938319825,386334624.0
000001.XSHE,2018-08-15,1059.74,1032.72,1059.74,1028.02,570647.8009528233,594759543.0
000001.XSHE,2018-08-16,1025.67,1031.54,1044.47,1016.27,543268.9900537059,559523142.0
000001.XSHE,2018-08-17,1043.29,1035.07,1050.34,1031.54,552802.4549064314,576683263.0
000001.XSHE,2018-08-20,1045.64,1057.39,1059.74,1042.12,579908.8321243817,609934715.0
000001.XSHE,2018-08-21,1059.74,1084.41,1087.94,1059.74,1076262.2089431118,1163292800.0
000001.XSHE,2018-08-22,1085.59,1091.46,1097.34,1072.67,836202.1384200976,909598716.0
000001.XSHE,2018-08-23,1092.64,1099.69,1106.74,1084.41,620551.4281297454,680941372.0
000001.XSHE,2018-08-24,1093.81,1178.4,1206.6,1092.64,2587855.756958586,2995071996.0
000001.XSHE,2018-08-27,1177.23,1225.4,1225.4,1171.36,1888213.0177901085,2251527684.0
000001.XSHE,2018-08-28,1214.83,1208.95,1225.4,1204.25,1097796.0486372474,1331917832.0
000001.XSHE,2018-08-29,1204.25,1206.6,1213.65,1192.5,767639.516824134,923581577.0
000001.XSHE,2018-08-30,1206.6,1188.98,1216.0,1184.28,846824.1820720283,1013877498.0
000001.XSHE,2018-08-31,1190.15,1190.15,1212.48,1186.63,1115746.960467168,1337898877.0
000001.XSHE,2018-09-03,1185.45,1197.2,1208.95,1185.45,605761.9645840295,725303304.0
000001.XSHE,2018-09-04,1198.38,1225.4,1238.32,1183.1,1103382.329035417,1339756546.0
000001.XSHE,2018-09-05,1210.13,1180.75,1213.65,1180.75,1003896.053355918,1202345723.0
000001.XSHE,2018-09-06,1180.75,1171.36,1191.33,1169.01,605827.9828575335,713975736.0
